source_repo,source_path,classification,subsystem,entry_point_or_parent,destination_candidate,required_by,confidence,notes
Crystal-DB,crystal_db/schemas/csp_pack.v1.schema.json,MIGRATE_RUNTIME,crystal_db,api.make_csp_pack,packages/crystal_db/src/crystal_db/schemas/csp_pack.v1.schema.json,CSP pack API,HIGH,"Current CSP pack schema. Ticket 5: migrated as package data."
Crystal-DB,crystal_db/schemas/backend_status.v1.schema.json,MIGRATE_RUNTIME,crystal_db,api.backend_status,packages/crystal_db/src/crystal_db/schemas/backend_status.v1.schema.json,readiness API,HIGH,"Current readiness schema. Ticket 5: migrated as package data."
Crystal-DB,configs/retrieval_defaults.json,MIGRATE_RUNTIME,crystal_db,mcp_server.server,configs/crystal_db.default.json,MCP retrieval,HIGH,"Default safe retrieval settings; DB path resolution remains external. Ticket 5: migrated as package resource plus sanitized root example."
Crystal-DB,mcp_server/server.py,MIGRATE_RUNTIME,crystal_db,python -m mcp_server.server,packages/crystal_db/src/crystal_db/mcp/server.py,Crystal-DB MCP,HIGH,"Current crystal.text_search, crystal.csp_pack, status, novelty, and agent tool surface. Ticket 5: split to supported text_search/csp_pack/status tools; excluded capabilities remain historical here."
Crystal-DB,crystal_db/api.py,MIGRATE_RUNTIME,crystal_db,mcp_server.server,packages/crystal_db/src/crystal_db/api.py,Crystal-DB API,MEDIUM,"Public wrappers are useful but import benchmark/agent/novelty modules eagerly; split before migration to keep minimum boundary. Ticket 5: split and migrated without eager excluded imports."
Crystal-DB,crystal_db/__main__.py,UNKNOWN,crystal_db,python -m crystal_db,,mixed CLI,MEDIUM,"Combines runtime retrieval with ingestion, benchmarking, calibration, reports, and dataset preparation; extract supported commands."
Crystal-DB,crystal_db/bench.py;crystal_db/bench_retrieval.py;crystal_db/benchmark_freeze.py;crystal_db/calibrate.py;crystal_db/gate.py,BENCHMARK_ONLY,crystal_db,benchmark/calibration commands,,benchmarks,HIGH,"Research benchmark and gate machinery, not serving retrieval."
Crystal-DB,crystal_db/family_dataset.py;crystal_db/family_classification.py;crystal_db/ordered_family_classification.py,BENCHMARK_ONLY,crystal_db,paper corpus builders,,benchmark corpus construction,MEDIUM,"Used to prepare specialist research corpora rather than query a deployed database."
Crystal-DB,crystal_db/crystaldb_retrieval_pdf.py,PAPER_ONLY,crystal_db,retrieval PDF report,,paper output,HIGH,"Report renderer, not runtime retrieval."
Crystal-DB,tests/test_text_search.py,MIGRATE_TEST,crystal_db,retrieval.text_search,tests/unit/crystal_db/test_text_search.py,retrieval,HIGH,"Core semantic search evidence. Ticket 5: direct retrieval behavior adapted; mixed CLI-only cases excluded."
Crystal-DB,tests/test_text_search_reports_missing_db_or_empty_corpus_truthfully.py,MIGRATE_TEST,crystal_db,retrieval.text_search,tests/unit/crystal_db/test_readiness.py,readiness,HIGH,"Missing backend behavior. Ticket 5: migrated unchanged."
Crystal-DB,tests/test_distinct_queries_return_nonempty_results_when_backend_seeded.py,MIGRATE_TEST,crystal_db,retrieval.text_search,tests/integration/crystal_db/test_retrieval.py,retrieval semantics,HIGH,"Differentiated ranked retrieval evidence. Ticket 5: migrated unchanged."
Crystal-DB,tests/test_csp_pack.py,MIGRATE_TEST,crystal_db,csp_pack,tests/integration/crystal_db/test_csp_pack.py,CIF/evidence export,HIGH,"CSP pack schema, hints, metadata, and exports. Ticket 5: direct CSP-pack/API behavior adapted; reporting and mixed CLI cases excluded."
Crystal-DB,tests/test_csp_pack_semantic_chemistry_selection.py,MIGRATE_TEST,crystal_db,csp_pack,tests/integration/crystal_db/test_chemistry_selection.py,SPP evidence corpus,HIGH,"Chemistry-aware evidence selection. Ticket 5: migrated unchanged with synthetic temporary databases."
Crystal-DB,tests/test_mcp_server.py,MIGRATE_TEST,crystal_db,mcp_server.server,tests/integration/crystal_db/test_mcp.py,MCP entry,HIGH,"Current MCP dispatch evidence. Ticket 5: adapted to the supported three-tool MCP facade."
Crystal-DB,tests/fixtures/crystaldb_retrieval/,MIGRATE_EXAMPLE,crystal_db,retrieval tests,data/demo/crystal_db/,demo retrieval,HIGH,"Tiny redistributable-looking fixtures; legal provenance must be confirmed before copying. Ticket 5: not copied because provenance remained unresolved; replaced by synthetic runtime-built fixtures."
Crystal-DB,data/;artifacts/;benchmarks/;tmp/;test_workdir/,GENERATED_ARTIFACT,crystal_db,database/retrieval outputs,,none,HIGH,"Includes databases, embeddings, benchmark data, and generated reports; never migrate wholesale."
Structured_Crystal_Analyser,sca/pipelines/__init__.py,DEPENDENCY_EXTERNAL,validation,sca.pipelines.evaluate_one_cif,,canonical validation,HIGH,"Keep SCA as external package; canonical workflow imports this stable facade."
Structured_Crystal_Analyser,sca/pipelines/crystallm_style.py,DEPENDENCY_EXTERNAL,validation,evaluate_one_cif,,canonical validation,HIGH,"Parse/composition/geometry/symmetry pipeline called with run_alignn=False."
Structured_Crystal_Analyser,sca/evaluators/topology.py,DEPENDENCY_EXTERNAL,validation,family_topology_metrics,,topology validation,HIGH,"Second direct canonical API; pymatgen CrystalNN topology metrics."
Structured_Crystal_Analyser,tests/test_crystallm_style_pipeline.py,DEPENDENCY_EXTERNAL,validation,evaluate_one_cif,,SCA-owned tests,HIGH,"Validation tests stay with external dependency."
Structured_Crystal_Analyser,tests/test_family_topology.py,DEPENDENCY_EXTERNAL,validation,family_topology_metrics,,SCA-owned tests,HIGH,"Topology tests stay with external dependency."
Structured_Crystal_Analyser,sca/evaluators/chgnet.py;sca/evaluators/chgnet_relax.py,DEPENDENCY_EXTERNAL,validation,optional post-generation evaluation,,optional CHGNet,HIGH,"Optional SCA feature; canonical workflow disables it and it must not affect candidate selection."
Structured_Crystal_Analyser,benchmarks/;reports/;local_runs/;artifacts/;tmp/,GENERATED_ARTIFACT,validation,SCA outputs,,none,HIGH,"Do not migrate SCA datasets or run products."
CSP_LLM_Orchestrator-,src/llmcsp/,HISTORICAL,llm_csp,llmcsp CLI,,superseded orchestrator,HIGH,"Older general plugin/quarantine orchestrator; canonical workflow now lives in Skill-Loop-CSP and directly composes scientific packages."
CSP_LLM_Orchestrator-,paper_artifacts/,PAPER_ONLY,other,paper artifacts,,paper outputs,HIGH,"Not production runtime."
ipcsp-spp,ipcsp2/,HISTORICAL,qlip,python -m ipcsp2,,superseded solver,HIGH,"Original monolithic interactive IP-CSP/SPP implementation; current SolveRequest/core API is in qlip."
ipcsp-spp,ipcsp2/data/;ipcsp2/structures/;Results/,GENERATED_ARTIFACT,qlip,legacy samples/results,,none,HIGH,"Large grids, legacy potentials, benchmark structures, and outputs; do not migrate."
Skill-Loop-CSP,project_to_txt.py,DEV_ONLY,other,developer context export,,none,HIGH,"Local repository-dump utility; explicitly excluded by repository instructions and unrelated to runtime."
Crystal-DB,project_to_txt.py,DEV_ONLY,other,developer context export,,none,HIGH,"Local repository-dump utility; not imported by Crystal-DB runtime."
SPP-Maker-QLIP,project_to_txt.py,DEV_ONLY,other,developer context export,,none,HIGH,"Local repository-dump utility; not imported by SPP runtime."
qlip,tools/audit_spp_objective.py,AUDIT_ONLY,spp,SPP objective audit,,none,HIGH,"Scientific audit helper; dirty in the source worktree but not imported by runtime."
Skill-Loop-CSP,pyproject.toml,DEPENDENCY_EXTERNAL,shared,canonical package declarations,,Python dependencies,HIGH,"Declares jsonschema and PyYAML, but canonical modules additionally import numpy, pymatgen, pyomo, ASE, and sibling packages."
qlip,pyproject.toml,DEPENDENCY_EXTERNAL,qlip,QLIP package declarations,,Python dependencies,HIGH,"Declares Pyomo, gurobipy, MCP, jsonschema, pydantic, numpy, PyYAML, orjson, ASE, mendeleev, pymatgen, and SMACT; scipy is imported but undeclared."
SPP-Maker-QLIP,pyproject.toml,DEPENDENCY_EXTERNAL,spp,SPP package declarations,,Python dependencies,HIGH,"Declares ASE, NumPy, Pydantic, optional MCP; PyYAML is dynamically needed for YAML covalent rules but undeclared."
Crystal-DB,SQLite database backend,DEPENDENCY_EXTERNAL,crystal_db,crystal_db.db,,Crystal-DB corpus,HIGH,"sqlite3 is stdlib; populated DB/index stays external data."
Crystal-DB,LM Studio OpenAI-compatible embeddings endpoint,DEPENDENCY_EXTERNAL,crystal_db,crystal_db.embeddings,,BGE-M3 retrieval,HIGH,"Default canonical workflow calls localhost embedding service and exact model/version space."
qlip,Gurobi installation and license,DEPENDENCY_EXTERNAL,qlip,pyomo SolverFactory('gurobi'),,solve,HIGH,"Required for canonical solve; gurobipy alone does not guarantee a valid license."
qlip,QLIP scaffold corpus and broad regulator POT tree,DEPENDENCY_EXTERNAL,scaffolds,scaffolds.registry/interactions.spp,,canonical NASICON/SPP,HIGH,"Large scientific assets remain external and require versioned manifests/hashes."
Structured_Crystal_Analyser,pyproject.toml,DEPENDENCY_EXTERNAL,validation,SCA package,,canonical validation,HIGH,"Install SCA as an external version-pinned dependency; base path needs pandas, pydantic, pymatgen, rich, tqdm, typer."
LLM-CSP,src/llm_csp/validation/adapter.py,MIGRATE_RUNTIME,validation,llm_csp.validation,src/llm_csp/validation/adapter.py,stable SCA boundary,HIGH,"Ticket 7 package-owned lazy adapter; SCA remains external at frozen commit e5b2913."
LLM-CSP,src/llm_csp/validation/models.py,MIGRATE_RUNTIME,validation,llm_csp.validation,src/llm_csp/validation/models.py,normalized validation results,HIGH,"Ticket 7 package-owned result/provenance envelopes; no scientific evaluator logic."
LLM-CSP,tests/unit/validation/;tests/integration/validation/,MIGRATE_TEST,validation,llm_csp.validation,tests/validation/,adapter contract and parity,HIGH,"Ticket 7 synthetic fixtures cover absence, failures, direct SCA parity, topology, no-write behavior, and QLIP CIF handoff."
qlip,src/qlip/visualization/__init__.py,MIGRATE_RUNTIME,qlip,core.solve,packages/qlip/src/qlip/visualization/__init__.py,CIF decode,HIGH,"Transitive package marker confirmed at frozen Ticket 3 revision; migrated in Ticket 4."
qlip,src/qlip/visualization/plot.py,MIGRATE_RUNTIME,qlip,core.solve,packages/qlip/src/qlip/visualization/plot.py,CIF decode,HIGH,"Real _extract_placements implementation confirmed at frozen Ticket 3 revision; migrated in Ticket 4."
qlip,docs/mcp/MCP_TOOL_DEFS.json,MIGRATE_RUNTIME,qlip,qlip.mcp.server,packages/qlip/src/qlip/resources/schemas/MCP_TOOL_DEFS.json,MCP tool schemas,HIGH,"Direct import-time resource missed by Ticket 2; migrated as package data in Ticket 4."
qlip,"src/qlip/interactions/SPP/SPP/{O-O,O-Sr,O-Ti,Sr-Sr,Sr-Ti,Ti-Ti}",MIGRATE_RUNTIME,spp,core.solve,packages/qlip/src/qlip/resources/spp/,canonical offline solve,HIGH,"Only the six small SrTiO3 POT resources; broad/reverse-duplicate POT trees remain excluded."
qlip,tests/test_spp_e2e_benchmark.py,MIGRATE_TEST,spp,core.solve,tests/integration/qlip/test_spp_e2e.py,solver/scorer parity,HIGH,"Canonical Ticket 3 SrTiO3 regression migrated in Ticket 4."
qlip,tests/helpers/solve_test_support.py,MIGRATE_TEST,qlip,solve regression tests,tests/qlip_support/solve_test_support.py,test support,HIGH,"Direct helper dependency of migrated solve tests; path adapted to packaged POT resources."
qlip,tools/audit_spp_objective.py,MIGRATE_TEST,spp,periodic regression tests,tests/qlip_support/audit_spp_objective.py,test support,HIGH,"Frozen independent enumerator retained only as test support; audit CLI is not installed."
qlip,packaging resource adapters,MIGRATE_RUNTIME,qlip,installed wheel,packages/qlip/src/qlip/resources/__init__.py,package resources,HIGH,"New Ticket 4-only importlib.resources boundary for base data schemas and canonical POTs."
LLM-CSP,src/llm_csp/schemas/workflow.py,MIGRATE_RUNTIME,llm_csp,llm_csp.workflow,src/llm_csp/schemas/workflow.py,workflow request and result,HIGH,"Ticket 8 package-owned explicit serializable request/config/result models."
LLM-CSP,src/llm_csp/retrieval/adapter.py,MIGRATE_RUNTIME,llm_csp,llm_csp.workflow,src/llm_csp/retrieval/adapter.py,retrieval boundary,HIGH,"Ticket 8 normalizes packaged Crystal-DB outcomes and supports deterministic fixture injection without implementing retrieval math."
LLM-CSP,src/llm_csp/workflow/spp_policy.py,MIGRATE_RUNTIME,spp,llm_csp.workflow,src/llm_csp/workflow/spp_policy.py,SPP readiness and regulator policy,HIGH,"Ticket 8 coordinates packaged SPP fitting/subset export and preserves complete-regulator fallback policy."
LLM-CSP,src/llm_csp/generation/qlip_request.py,MIGRATE_RUNTIME,qlip,llm_csp.workflow,src/llm_csp/generation/qlip_request.py,QLIP request adapter,HIGH,"Ticket 8 compiles complete/partial regulator guidance and uses QLIP periodic scoring for parity."
LLM-CSP,src/llm_csp/workflow/runner.py,MIGRATE_RUNTIME,llm_csp,run_csp_workflow,src/llm_csp/workflow/runner.py,deterministic workflow,HIGH,"Ticket 8 portable stage sequencing, failure propagation, artifacts, provenance, and validation handoff."
LLM-CSP,src/llm_csp/cli/main.py;src/llm_csp/__main__.py,MIGRATE_RUNTIME,llm_csp,llm-csp run,src/llm_csp/cli/main.py,workflow CLI,HIGH,"Ticket 8 thin JSON CLI; contains no scientific logic."
LLM-CSP,tests/unit/workflow/;tests/integration/workflow/;tests/e2e/test_offline_workflow.py,MIGRATE_TEST,llm_csp,run_csp_workflow,tests/workflow/,workflow regression,HIGH,"Ticket 8 schemas, stage ordering, failure paths, regulator policy, parity, offline and installed E2E coverage."
